Home Team,Away Team,league_x,pred_x,HT_results,AT_results,Home Team points bm,Away Team points bm,difference of points bm,Home Team playing winning ,Away Team playing winning ,Home Team total goals scored bm,Away Team total goals scored bm,Home Team total goals conceeded bm,Away Team total goals conceeded bm,Home Team difference of goals bm,Away Team difference of goals bm,Home Team mean rating bm,Away Team mean rating bm,Home Team possession bm,Away Team possession bm,Home Team total shots bm,Away Team total shots bm,Home Team accuracy shots bm,Away Team accuracy shots bm,Home Team blocked shots by defense bm,Away Team blocked shots by defense bm,Home Team blocked shots by goalkeeper bm,Away Team blocked shots by goalkeeper bm,Home Team defense srength,Away Team defense strength,Home Team goals may be scored,Away Team goals may be scored,Home Team defeat proba,Home Team null proba,Home Team winning proba,Away Team defeat proba,Away Team null proba,Away Team winning proba,playing winning  diff,total goals scored bm diff,total goals conceeded bm diff,difference of goals bm diff,mean rating bm diff,possession bm diff,total shots bm diff,accuracy shots bm diff,blocked shots by defense bm diff,blocked shots by goalkeeper bm diff,defense srength diff,goals may be scored diff,pred_y
BAYERN,M'GLADBACH,german,"[0.682092263633129, 0.1788458490344442, 0.13906188733242675]","['win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'win', 'draw', 'win', 'lose', 'win', 'win', 'win']","['draw', 'draw', 'win', 'draw', 'win', 'draw', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'draw', 'win', 'draw', 'draw', 'draw', 'lose']",71,46,25,11,4,86,59,40,46,46,13,6.547639276832342,7.453824192564935,64.60175431985408,53.214205438271165,16.72641642857343,15.751027047634125,0.33953781518083415,0.462900969208759,0.2989782100511208,0.25520644771825274,0.5459252625836858,0.8395691491109097,20.90787373834941,14.460608113349407,0,0,0.2222222222222222,0.2,0.5228758169934641,0.28888888888888886,0.2549019607843137,0.5111111111111111,-7,-27,6,-33,0.9061849157325925,-11.387548881582916,-0.9753893809393048,0.12336315402792486,-0.04377176233286806,0.29364388652722395,-6.447265625000002,0,"[0.682092263633129, 0.1788458490344442, 0.13906188733242675]"
1. FC KÖLN,FREIBURG,german,"[0.3500791359601479, 0.26252982592837387, 0.3873910381114781]","['lose', 'lose', 'draw', 'lose', 'lose', 'draw', 'lose', 'lose', 'draw', 'win', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'draw', 'win', 'win', 'draw', 'lose', 'win', 'lose', 'win', 'lose']","['draw', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'lose', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'win', 'win', 'lose', 'lose', 'draw', 'win']",29,41,-12,2,4,32,45,56,46,-24,69,6.2993180502206085,6.120176861807704,44.95117682032287,53.13306462857872,12.411208061501384,13.173383286222816,0.3932593829664379,0.39593813610639667,0.20029271604761875,0.1901266981778845,0.6266764074096303,0.7203874414564952,24.268462764090913,15.561597086073814,0,0,0.436241610738255,0.39344262295081966,0.3221476510067114,0.16393442622950818,0.24161073825503357,0.4426229508196721,2,13,-10,93,-0.17914118841290438,8.181887808255851,0.7621752247214317,0.002678753139958745,-0.010166017869734256,0.09371103404686498,-8.706865678017099,0,"[0.3500791359601479, 0.26252982592837387, 0.3873910381114781]"
FRANKFURT,MAINZ,german,"[0.6508077382276132, 0.20707708072914915, 0.14211518104323778]","['draw', 'win', 'draw', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'draw', 'lose', 'draw', 'draw', 'lose', 'win', 'win', 'draw', 'win', 'win']","['lose', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'lose', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'win', 'draw']",56,34,22,9,5,62,34,47,50,15,19,5.818637798540294,6.492176895588637,53.43137905187905,35.527062797918916,11.991200162097812,9.84398335032165,0.39098030673272055,0.47615572003072615,0.2954550361927789,0.23285555336482647,0.6685895918439777,0.7940789790114476,11.064253756929794,24.815747476698814,0,0,0.1925133689839572,0.23255813953488372,0.6203208556149733,0.4186046511627907,0.18716577540106952,0.3488372093023256,-4,-28,3,4,0.6735390970483426,-17.904316253960133,-2.147216811776161,0.0851754132980056,-0.06259948282795244,0.12548938716746993,13.75149371976902,0,"[0.6508077382276132, 0.20707708072914915, 0.14211518104323778]"
HERTHA,BIELEFELD,german,"[0.5541319947615687, 0.23312835756265443, 0.21273964767577694]","['lose', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'draw', 'win', 'draw', 'draw', 'draw', 'win', 'lose', 'lose', 'win', 'draw', 'draw', 'lose', 'lose', 'draw', 'lose', 'draw']","['win', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'win', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'draw', 'lose', 'draw', 'lose']",32,30,2,5,2,40,23,50,51,-10,33,6.603892348334194,5.378989323042333,48.514580607414246,40.497419230639935,14.517271179705858,10.745317161083221,0.4216351955165877,0.35156832618194556,0.18739449807291475,0.27837812955477703,0.4367948993390042,0.5313311524038751,18.378622639716596,14.230304056674704,0,0,0.44,0.2459016393442623,0.29,0.2459016393442623,0.27,0.5081967213114754,-3,-17,1,43,-1.2249030252918605,-8.017161376774311,-3.771954018622637,-0.07006686933464212,0.09098363148186228,0.0945362530648709,-4.148318583041892,0,"[0.5541319947615687, 0.23312835756265443, 0.21273964767577694]"
M'GLADBACH,STUTTGART,german,"[0.5417140563648891, 0.248951429203725, 0.20933451443138584]","['draw', 'draw', 'win', 'draw', 'win', 'draw', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'draw', 'win', 'draw', 'draw', 'draw', 'lose']","['lose', 'draw', 'draw', 'draw', 'lose', 'draw', 'lose', 'draw', 'win', 'draw', 'win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'lose']",46,42,4,8,6,59,54,52,52,7,47,5.776912096282468,6.0419307730626315,47.60710271913558,51.07083008578047,14.875513523817062,10.851360289845616,0.33859334174723665,0.2991280751695662,0.2704603667162692,0.19394044531257812,0.4912131459840263,0.7549600288210084,12.601968434587352,30.622793032296116,0,0,0.5111111111111111,0.2222222222222222,0.28888888888888886,0.28888888888888886,0.2,0.4888888888888889,-2,-5,0,40,0.2650186767801639,3.463727366644889,-4.024153233971447,-0.039465266577670466,-0.0765199214036911,0.2637468828369821,18.020824597708764,0,"[0.5417140563648891, 0.248951429203725, 0.20933451443138584]"
BIELEFELD,HOFFENHEIM,german,"[0.2630989802229401, 0.23454431559995917, 0.5023567041771008]","['win', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'win', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'draw', 'lose', 'draw', 'lose']","['win', 'lose', 'lose', 'draw', 'win', 'lose', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'lose', 'draw', 'win', 'win', 'win', 'win', 'lose', 'draw', 'lose', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'draw']",31,39,-8,6,3,23,49,51,52,-28,77,6.189494661521167,7.24270857134834,37.74870961531997,56.59184540249407,11.87265858054161,17.902391870506108,0.40655339386020356,0.3938852710223975,0.2545736801620039,0.22093136231304808,0.7656655762019375,0.47866625654962036,18.84465565992915,12.890399271518454,0,0,0.5081967213114754,0.35,0.2459016393442623,0.27,0.2459016393442623,0.38,-3,26,1,105,1.0532139098271731,18.843135787174106,6.029733289964497,-0.01266812283780605,-0.0336423178489558,-0.2869993196523172,-5.954256388410695,0,"[0.2630989802229401, 0.23454431559995917, 0.5023567041771008]"
LEVERKUSEN,UNION BERLIN,german,"[0.5406296301298965, 0.2549481486288892, 0.20442222124121426]","['draw', 'win', 'win', 'draw', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'draw', 'lose', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'draw']","['lose', 'win', 'draw', 'win', 'draw', 'draw', 'win', 'draw', 'win', 'draw', 'draw', 'draw', 'win', 'draw', 'win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'win']",51,46,5,8,4,51,47,35,41,16,31,6.714246292831376,5.510766029218212,55.03068626020104,45.486555183772,13.636821812018752,10.394736025016755,0.39933745771491075,0.22024491268566052,0.17191317283964808,0.20721247629712367,0.8745232137607499,0.6763824736576496,17.063311869174704,11.836203897794253,0,0,0.46,0.19658119658119658,0.23,0.3162393162393162,0.31,0.48717948717948717,-4,-4,6,15,-1.203480263613164,-9.54413107642904,-3.2420857870019972,-0.17909254502925023,0.03529930345747559,-0.19814074010310034,-5.227107971380452,0,"[0.5406296301298965, 0.2549481486288892, 0.20442222124121426]"
FREIBURG,BAYERN,german,"[0.18686730823761005, 0.24183288099459577, 0.5712998107677942]","['draw', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'lose', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'win', 'win', 'lose', 'lose', 'draw', 'win', 'lose']","['win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'win', 'draw', 'win', 'lose', 'win', 'win', 'win', 'lose']",44,74,-30,7,11,49,92,47,40,2,90,6.860088430903852,7.823819638416171,48.56653231428936,61.30087715992704,12.086691643111408,19.363208214286715,0.47069634078047107,0.32885981668132613,0.1405178945434877,0.3085800141164695,0.6101937207282476,0.772962631291843,18.567115691022728,15.703936869174704,0,0,0.40229885057471265,0.17204301075268819,0.3103448275862069,0.4731182795698925,0.28735632183908044,0.3548387096774194,4,43,-7,88,0.9637312075123186,12.734344845637679,7.276516571175307,-0.14183652409914493,0.1680621195729818,0.16276891056359533,-2.863178821848024,0,"[0.18686730823761005, 0.24183288099459577, 0.5712998107677942]"
AUGSBURG,W. BREMEN,german,"[0.4307687263281354, 0.2798336377961244, 0.28939763587574013]","['win', 'lose', 'win', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'draw', 'lose', 'win', 'win', 'draw', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'lose']","['lose', 'win', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'draw', 'draw', 'draw', 'lose', 'lose', 'win', 'draw', 'lose', 'win', 'win', 'lose']",33,31,2,5,4,32,34,49,51,-17,51,5.772678448678926,5.600259450031444,45.657490205485374,42.665861948393285,16.95998995890841,12.053828311618418,0.3830208271106331,0.2610277605540047,0.3152116356161524,0.23738090393837447,0.6463153211532959,0.7740021657350192,23.061396516148058,18.62662373834941,0,0,0.47701149425287354,0.33766233766233766,0.25862068965517243,0.4155844155844156,0.26436781609195403,0.24675324675324675,-1,2,2,68,-0.17241899864748156,-2.9916282570920885,-4.906161647289991,-0.12199306655662845,-0.07783073167777793,0.1276868445817233,-4.434772777798649,0,"[0.4307687263281354, 0.2798336377961244, 0.28939763587574013]"
SCHALKE,FRANKFURT,german,"[0.13691335030096732, 0.17318373131887196, 0.6899029183801607]","['lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose']","['draw', 'win', 'draw', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'draw', 'lose', 'draw', 'draw', 'lose', 'win', 'win', 'draw', 'win', 'win', 'lose']",13,57,-44,2,6,21,63,82,48,-61,124,5.015689936839044,6.059318899270147,42.72082600276917,63.215689525939524,7.260981593281031,12.995600081048906,0.32154130407474785,0.3026330105092174,0.2644320085314387,0.326298946667818,0.6762549398180073,0.6676281292553221,12.445199635759227,11.282126878464897,0,0,0.5555555555555556,0.3132530120481928,0.21212121212121213,0.46987951807228917,0.23232323232323232,0.21686746987951808,4,42,-34,185,1.0436289624311037,20.494863523170352,5.734618487767875,-0.01890829356553042,0.06186693813637928,-0.008626810562685217,-1.16307275729433,0,"[0.13691335030096732, 0.17318373131887196, 0.6899029183801607]"
HERTHA,1. FC KÖLN,german,"[0.5295363074976719, 0.2591246906887158, 0.2113390018136123]","['lose', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'draw', 'win', 'draw', 'draw', 'draw', 'win', 'lose', 'lose', 'win', 'draw', 'draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose']","['lose', 'lose', 'draw', 'lose', 'lose', 'draw', 'lose', 'lose', 'draw', 'win', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'draw', 'win', 'win', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'lose']",33,29,4,5,5,40,33,50,60,-10,43,6.151946174167097,5.249659025110304,56.75729030370712,50.475588410161436,12.75863558985293,15.205604030750692,0.39263577957647566,0.25218524703877454,0.2755154308546392,0.3223685802460316,0.718397449669502,0.48000487037148176,17.689311319858298,22.134231382045456,0,0,0.46534653465346537,0.2196969696969697,0.25742574257425743,0.3560606060606061,0.27722772277227725,0.42424242424242425,0,-7,10,53,-0.902287149056793,-6.281701893545687,2.4469684408977628,-0.14045053253770112,0.0468531493913924,-0.23839257929802027,4.444920062187158,0,"[0.5295363074976719, 0.2591246906887158, 0.2113390018136123]"
MAINZ,DORTMUND,german,"[0.32670356326178585, 0.25426472568721814, 0.4190317110509961]","['lose', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'lose', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'win', 'draw', 'win']","['win', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'draw', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'draw', 'win', 'lose', 'win', 'lose', 'lose', 'lose', 'win']",35,58,-23,4,8,35,69,51,44,-16,85,6.546088447794318,6.705588638456539,31.263531398959458,47.70607686415315,7.921991675160825,14.076750304549932,0.4880778600153631,0.37957333878031085,0.19976111001574656,0.204313066894184,0.7303728228390571,0.8100819497218558,15.141063439232449,15.711203897794253,0,0,0.3448275862068966,0.19658119658119658,0.41379310344827586,0.3162393162393162,0.2413793103448276,0.48717948717948717,4,34,-7,101,0.15950019066222065,16.44254546519369,6.154758629389107,-0.10850452123505222,0.00455195687843743,0.07970912688279863,0.570140458561804,0,"[0.32670356326178585, 0.25426472568721814, 0.4190317110509961]"
RB LEIPZIG,WOLFSBURG,german,"[0.4931031269866524, 0.317626679554173, 0.1892701934591745]","['win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'draw', 'draw', 'win', 'lose', 'draw', 'draw', 'win', 'win', 'draw', 'lose', 'win', 'win', 'win']","['draw', 'draw', 'win', 'win', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'draw', 'draw', 'draw', 'win', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'win', 'win']",64,60,4,11,7,57,57,28,32,29,28,6.514993840735405,7.090199092542752,61.46022211993113,54.6742856875062,18.116324799135327,16.95758799603209,0.458638251448508,0.3440514220135072,0.2067730837962461,0.2282637099943109,0.1995198776712641,0.7949827974115218,14.355601948897126,13.672407795588505,0,0,0.25925925925925924,0.2557077625570776,0.5092592592592593,0.5068493150684932,0.23148148148148148,0.2374429223744292,-4,0,4,-1,0.5752052518073469,-6.785936432424933,-1.1587368031032383,-0.11458682943500081,0.0214906261980648,0.5954629197402577,-0.6831941533086212,0,"[0.4931031269866524, 0.317626679554173, 0.1892701934591745]"
1. FC KÖLN,SCHALKE,german,"[0.6177136193404705, 0.2306905721194645, 0.15159580854006488]","['lose', 'lose', 'draw', 'lose', 'lose', 'draw', 'lose', 'lose', 'draw', 'win', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'draw', 'win', 'win', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'lose']","['lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose']",30,16,14,2,0,33,25,60,85,-27,52,6.124829512555152,5.607844968419522,54.73779420508072,39.360413001384586,13.602802015375346,9.130490796640515,0.29275929018605396,0.43349792476464666,0.20285095678968246,0.13221600426571936,0.7400024351857408,0.671460803242337,17.297327829964573,18.222599817879612,0,0,0.42424242424242425,0.23232323232323232,0.3560606060606061,0.21212121212121213,0.2196969696969697,0.5555555555555556,-2,-8,25,79,-0.5169845441356298,-15.377381203696132,-4.472311218734831,0.1407386345785927,-0.0706349525239631,-0.06854163194340379,0.9252719879150391,0,"[0.6177136193404705, 0.2306905721194645, 0.15159580854006488]"
FRANKFURT,FREIBURG,german,"[0.5695965636259683, 0.25013468644968906, 0.18026874992434264]","['draw', 'win', 'draw', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'draw', 'lose', 'draw', 'draw', 'lose', 'win', 'win', 'draw', 'win', 'win', 'lose']","['draw', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'lose', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'win', 'win', 'lose', 'lose', 'draw', 'win', 'lose']",57,45,12,9,5,66,51,52,49,14,37,6.229659449635074,6.530044215451927,63.60784476296976,43.78326615714468,18.997800040524453,13.043345821555704,0.3313165052546087,0.4139195989616641,0.283149473333909,0.14168751870031526,0.5004807312943277,0.6384301936974571,15.361299908939806,15.783557845511364,0,0,0.21686746987951808,0.28735632183908044,0.46987951807228917,0.3103448275862069,0.3132530120481928,0.40229885057471265,-4,-15,-3,23,0.3003847658168528,-19.82457860582508,-5.954454218968749,0.08260309370705538,-0.14146195463359373,0.13794946240312944,0.4222579365715582,0,"[0.5695965636259683, 0.25013468644968906, 0.18026874992434264]"
DORTMUND,LEVERKUSEN,german,"[0.5747215157630242, 0.20246672998198031, 0.22281175425499541]","['win', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'draw', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'draw', 'win', 'lose', 'win', 'lose', 'lose', 'lose', 'win']","['draw', 'win', 'win', 'draw', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'draw', 'lose', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'draw', 'win']",61,52,9,10,6,72,52,45,36,27,25,7.002794319228269,6.407123146415688,56.35303843207657,52.01534313010052,13.538375152274966,11.818410906009376,0.3436328232363093,0.3996687288574554,0.3329257642163228,0.33595658641982407,0.805040974860928,0.8539282735470417,11.910265859808112,14.781655934587352,0,0,0.48717948717948717,0.3055555555555556,0.3162393162393162,0.2777777777777778,0.19658119658119658,0.4166666666666667,-4,-20,-9,-2,-0.5956711728125814,-4.337695301976055,-1.7199642462655902,0.05603590562114613,0.00303082220350126,0.048887298686113745,2.8713900747792405,0,"[0.5747215157630242, 0.20246672998198031, 0.22281175425499541]"
HOFFENHEIM,HERTHA,german,"[0.5475518669333266, 0.24093899660913998, 0.21150913645753347]","['win', 'lose', 'lose', 'draw', 'win', 'lose', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'lose', 'draw', 'win', 'win', 'win', 'win', 'lose', 'draw', 'lose', 'draw', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'draw']","['lose', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'draw', 'win', 'draw', 'draw', 'draw', 'win', 'lose', 'lose', 'win', 'draw', 'draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose']",40,34,6,7,3,50,40,53,50,-3,43,6.67135428567417,5.925973087083548,57.79592270124704,48.87864515185356,12.451195935253054,6.879317794926465,0.41122834979691303,0.6963178897882378,0.18189425258509545,0.1377577154273196,0.6559997949414769,0.859198724834751,23.086163914982286,18.09465565992915,0,0,0.47297297297297297,0.27722772277227725,0.3108108108108108,0.25742574257425743,0.21621621621621623,0.46534653465346537,-4,-10,-3,46,-0.7453811985906214,-8.917277549393475,-5.571878140326589,0.2850895399913248,-0.04413653715777585,0.20319892989327415,-4.991508255053137,0,"[0.5475518669333266, 0.24093899660913998, 0.21150913645753347]"
STUTTGART,BIELEFELD,german,"[0.527957632405581, 0.25324843850463385, 0.21879392908978512]","['lose', 'draw', 'draw', 'draw', 'lose', 'draw', 'lose', 'draw', 'win', 'draw', 'win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'lose', 'win', 'draw']","['win', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'win', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'draw', 'lose', 'draw', 'lose', 'win', 'draw']",45,32,13,5,2,56,24,53,52,3,21,6.920965386531316,6.344747330760583,51.035415042890236,39.374354807659984,10.925680144922808,15.436329290270805,0.4222913103120558,0.36117143377220706,0.18787931356537996,0.3114973663967914,0.7524800144105042,0.716166121434302,12.400492108646837,21.672327829964573,0,0,0.4489795918367347,0.3269230769230769,0.2653061224489796,0.3269230769230769,0.2857142857142857,0.34615384615384615,-3,-32,-1,18,-0.5762180557707328,-11.661060235230252,4.5106491453479975,-0.06111987653984874,0.12361805283141142,-0.03631389297620213,9.271835721317736,0,"[0.527957632405581, 0.25324843850463385, 0.21879392908978512]"
UNION BERLIN,RB LEIPZIG,german,"[0.22797431124397888, 0.257211097184712, 0.5148145915713092]","['lose', 'win', 'draw', 'win', 'draw', 'draw', 'win', 'draw', 'win', 'draw', 'draw', 'draw', 'win', 'draw', 'win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'win', 'draw', 'lose']","['win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'draw', 'draw', 'win', 'lose', 'draw', 'draw', 'win', 'win', 'draw', 'lose', 'win', 'win', 'win', 'win']",47,65,-18,7,8,48,59,42,30,6,53,6.1553830146091055,6.407496920367702,48.243277591886,63.230111059965566,11.697368012508377,15.558162399567664,0.340891687112061,0.38316527957040786,0.18052931507163877,0.18030961882119997,0.7131912368288248,0.39975993883563204,14.140827967293676,14.177800974448562,0,0,0.4807692307692308,0.1781609195402299,0.33653846153846156,0.4942528735632184,0.18269230769230768,0.3275862068965517,1,11,-12,47,0.2521139057585966,14.986833468079567,3.8607943870592862,0.04227359245834683,-0.00021969625043880003,-0.31343129799319275,0.03697300715488616,0,"[0.22797431124397888, 0.257211097184712, 0.5148145915713092]"
W. BREMEN,M'GLADBACH,german,"[0.41696981390537374, 0.28238026719184234, 0.3006499189027839]","['lose', 'win', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'win', 'draw', 'draw', 'draw', 'lose', 'lose', 'win', 'draw', 'lose', 'win', 'win', 'lose', 'draw']","['draw', 'draw', 'win', 'draw', 'win', 'draw', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'draw', 'win', 'draw', 'draw', 'draw', 'lose', 'lose', 'win']",31,46,-15,3,4,34,60,53,54,-19,79,5.350129725015722,5.438456048141234,55.33293097419664,48.30355135956779,13.526914155809209,11.937756761908531,0.297180546943669,0.39151889309584054,0.1853571186358539,0.24634129446924571,0.6870010828675096,0.5789399063253464,26.390349129037013,10.300984217293676,0,0,0.38461538461538464,0.288135593220339,0.3626373626373626,0.23728813559322035,0.25274725274725274,0.4745762711864407,1,26,1,98,0.08832632312551159,-7.029379614628851,-1.5891573939006776,0.09433834615217151,0.0609841758333918,-0.10806117654216318,-16.08936491174334,0,"[0.41696981390537374, 0.28238026719184234, 0.3006499189027839]"
BAYERN,AUGSBURG,german,"[0.8728225447053144, 0.07020932767426093, 0.05696812762042469]","['win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'win', 'draw', 'win', 'lose', 'win', 'win', 'win', 'lose', 'win']","['win', 'lose', 'win', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'draw', 'lose', 'win', 'win', 'draw', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'lose', 'lose']",75,36,39,12,4,94,34,42,49,52,-18,7.161909819208086,5.886339224339463,61.15043857996352,38.82874510274269,18.181604107143357,14.979994979454204,0.3409004965759572,0.3838181058630089,0.33076059529352886,0.388375048577307,0.6864813156459215,0.823157660576648,13.641778922755682,25.28069825807403,0,0,0.2670157068062827,0.24260355029585798,0.4816753926701571,0.25443786982248523,0.2513089005235602,0.5029585798816568,-8,-60,7,-70,-1.275570594868623,-22.321693477220833,-3.201609127689153,0.04291760928705168,0.05761445328377812,0.13667634493072645,11.638919335318347,0,"[0.8728225447053144, 0.07020932767426093, 0.05696812762042469]"
