,Home Team,Away Team,year,league,Home_win,Draw_win,Away_win,HT_results,AT_results
11856,LEVANTE,EIBAR,2020,spanish,0.4526258176581987,0.21047958800479563,0.33689459433700564,"['draw', 'lose', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'draw', 'win', 'lose', 'lose', 'lose']","['draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'win']"
11857,CÁDIZ CF,ALAVÉS,2020,spanish,0.4339420438528505,0.25285807166737434,0.3131998844797752,"['lose', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'lose', 'lose', 'lose', 'win', 'win', 'lose', 'draw']","['lose', 'draw', 'win', 'lose', 'draw', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'win', 'lose', 'draw', 'lose', 'win', 'win']"
11858,VALLADOLID,VALENCIA,2020,spanish,0.4640494816312072,0.2703470925258315,0.2656034258429613,"['draw', 'draw', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'draw', 'lose', 'draw', 'draw']","['win', 'draw', 'lose', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'lose']"
11859,ELCHE,GETAFE,2020,spanish,0.4324665455375888,0.29846159567625974,0.2690718587861516,"['lose', 'draw', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'draw', 'draw', 'win', 'lose']","['win', 'win', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'win', 'draw', 'lose', 'win', 'draw', 'draw', 'lose', 'draw']"
11860,HUESCA,REAL BETIS,2020,spanish,0.29599787069847716,0.24769675396451515,0.45630537533700766,"['lose', 'draw', 'draw', 'draw', 'lose', 'win', 'draw', 'lose', 'lose', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'lose', 'win']","['win', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'draw']"
11861,ATLETICO MADRID,ATHLETIC,2020,spanish,0.7876055134759739,0.14653845867542575,0.06585602784860042,"['win', 'win', 'draw', 'win', 'win', 'win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'win']","['lose', 'lose', 'win', 'win', 'win', 'lose', 'win', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'draw', 'draw', 'win', 'draw']"
11862,REAL MADRID,ATHLETIC,2020,spanish,0.6814177913923412,0.22268941858089622,0.09589279002676254,"['win', 'win', 'lose', 'win', 'lose', 'win', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'draw']","['lose', 'lose', 'win', 'win', 'win', 'lose', 'win', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'draw', 'draw', 'win', 'draw', 'draw']"
11863,BARCELONA,REAL SOCIEDAD,2020,spanish,0.701304029615358,0.19022717900883993,0.10846879137580202,"['win', 'win', 'draw', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'lose', 'draw']","['draw', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'win']"
11864,VALLADOLID,ELCHE,2020,spanish,0.4233802685862391,0.27422476342730423,0.30239496798645665,"['draw', 'draw', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'draw', 'lose', 'draw', 'draw', 'lose']","['lose', 'draw', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'lose']"
11865,CÁDIZ CF,LEVANTE,2020,spanish,0.4597894947765321,0.3228257341132406,0.2173847711102274,"['lose', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'lose', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'win']","['draw', 'lose', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'draw']"
11866,ALAVÉS,SEVILLA FC,2020,spanish,0.276298250012353,0.3002305486089099,0.42347120137873706,"['lose', 'draw', 'win', 'lose', 'draw', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'draw']","['win', 'win', 'lose', 'win', 'win', 'lose', 'draw', 'win', 'win', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'lose', 'win']"
11867,GETAFE,HUESCA,2020,spanish,0.45254363238416556,0.3200435743229548,0.22741279329287967,"['win', 'win', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'win', 'draw', 'lose', 'win', 'draw', 'draw', 'lose', 'draw', 'lose']","['lose', 'draw', 'draw', 'draw', 'lose', 'win', 'draw', 'lose', 'lose', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win']"
11868,REAL BETIS,CELTA,2020,spanish,0.5085005434651356,0.26601491848444525,0.2254845380504191,"['win', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win']","['win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'win', 'lose', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'win', 'win']"
11869,VILLARREAL,GRANADA,2020,spanish,0.5728370577609592,0.24430168180081063,0.18286126043823017,"['draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'lose']","['win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'win', 'lose', 'lose']"
11870,VALENCIA,OSASUNA,2020,spanish,0.4881976300612421,0.30069459002562776,0.2111077799131302,"['win', 'draw', 'lose', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'win']","['lose', 'win', 'win', 'lose', 'draw', 'lose', 'lose', 'draw', 'draw', 'win', 'win', 'lose', 'lose', 'draw', 'draw', 'win', 'win', 'win']"
11871,EIBAR,ATLETICO MADRID,2020,spanish,0.20817820719140753,0.2462093656259057,0.5456124271826869,"['draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw']","['win', 'win', 'draw', 'win', 'win', 'win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'win', 'win']"
11872,LEVANTE,VALLADOLID,2020,spanish,0.49030199159963483,0.2666752193968397,0.24302278900352534,"['draw', 'lose', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'draw', 'draw']","['draw', 'draw', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose']"
11873,HUESCA,VILLARREAL,2020,spanish,0.31444554474732556,0.22702327998148994,0.4585311752711845,"['lose', 'draw', 'draw', 'draw', 'lose', 'win', 'draw', 'lose', 'lose', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'draw']","['draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'lose', 'win']"
11874,SEVILLA FC,CÁDIZ CF,2020,spanish,0.5890284904416612,0.2846770393208074,0.12629447023753138,"['win', 'win', 'lose', 'win', 'win', 'lose', 'draw', 'win', 'win', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'lose', 'win', 'win']","['lose', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'lose', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'win', 'lose']"
11875,REAL SOCIEDAD,REAL BETIS,2020,spanish,0.4959272230854661,0.2877936144481119,0.2162791624664221,"['draw', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win']","['win', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'win']"
11876,ALAVÉS,REAL MADRID,2020,spanish,0.2094266849332323,0.20260919003374728,0.5879641250330204,"['lose', 'draw', 'win', 'lose', 'draw', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'draw', 'win']","['win', 'win', 'lose', 'win', 'lose', 'win', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win']"
11877,OSASUNA,GRANADA,2020,spanish,0.46398313277438136,0.29222997230118586,0.24378689492443276,"['lose', 'win', 'win', 'lose', 'draw', 'lose', 'lose', 'draw', 'draw', 'win', 'win', 'lose', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'lose']","['win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'draw']"
11878,ELCHE,BARCELONA,2020,spanish,0.19137219123330462,0.23539058311929928,0.5732372256473961,"['lose', 'draw', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'win']","['win', 'win', 'draw', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'lose']"
11879,CELTA,EIBAR,2020,spanish,0.544240329228922,0.2737110177845337,0.1820486529865443,"['win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'win', 'lose', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'win', 'win', 'lose']","['draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'lose']"
11880,ATLETICO MADRID,VALENCIA,2020,spanish,0.7557839315479381,0.1762225610008352,0.06799350745122676,"['win', 'win', 'draw', 'win', 'win', 'win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'win', 'win', 'win']","['win', 'draw', 'lose', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'win', 'win']"
11881,ATHLETIC,GETAFE,2020,spanish,0.341383755112317,0.31620660540435686,0.3424096394833261,"['lose', 'lose', 'win', 'win', 'win', 'lose', 'win', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'draw', 'draw', 'win', 'draw', 'draw', 'lose']","['win', 'win', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'win', 'draw', 'lose', 'win', 'draw', 'draw', 'lose', 'draw', 'lose', 'win']"
11882,VALLADOLID,HUESCA,2020,spanish,0.39578347850884077,0.3670269185773476,0.23718960291381155,"['draw', 'draw', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose']","['lose', 'draw', 'draw', 'draw', 'lose', 'win', 'draw', 'lose', 'lose', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'draw', 'draw']"
11883,EIBAR,SEVILLA FC,2020,spanish,0.18336513914625513,0.2086983366781553,0.6079365241755896,"['draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'lose', 'lose']","['win', 'win', 'lose', 'win', 'win', 'lose', 'draw', 'win', 'win', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'lose', 'win', 'win', 'lose']"
11884,REAL MADRID,LEVANTE,2020,spanish,0.6945360164033513,0.21392726218898914,0.09153672140765956,"['win', 'win', 'lose', 'win', 'lose', 'win', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'draw']","['draw', 'lose', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'draw', 'draw', 'lose']"
11885,VALENCIA,ELCHE,2020,spanish,0.5476470863448579,0.2986545217305004,0.1536983919246417,"['win', 'draw', 'lose', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'win', 'win', 'lose']","['lose', 'draw', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'win', 'lose']"
11886,VILLARREAL,REAL SOCIEDAD,2020,spanish,0.4073672145476386,0.30086028672600723,0.29177249872635413,"['draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'lose', 'win', 'lose']","['draw', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'draw']"
11887,GETAFE,ALAVÉS,2020,spanish,0.47714329515340037,0.24518482651083598,0.2776718783357636,"['win', 'win', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'win', 'draw', 'lose', 'win', 'draw', 'draw', 'lose', 'draw', 'lose', 'win', 'lose']","['lose', 'draw', 'win', 'lose', 'draw', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'draw', 'win', 'lose']"
11888,CÁDIZ CF,ATLETICO MADRID,2020,spanish,0.10502804880529108,0.18704060363033603,0.7079313475643728,"['lose', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'lose', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'win']","['win', 'win', 'draw', 'win', 'win', 'win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'win', 'win', 'win', 'draw']"
11889,GRANADA,CELTA,2020,spanish,0.42510634654319235,0.29049677651116435,0.2843968769456432,"['win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'draw', 'lose']","['win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'win', 'lose', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'draw']"
11890,BARCELONA,ATHLETIC,2020,spanish,0.7399175042244177,0.16108338004238398,0.09899911573319839,"['win', 'win', 'draw', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'lose', 'win']","['lose', 'lose', 'win', 'win', 'win', 'lose', 'win', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'draw', 'draw', 'win', 'draw', 'draw', 'lose', 'lose']"
11891,REAL BETIS,OSASUNA,2020,spanish,0.5773610956460703,0.24828946390413925,0.1743494404497905,"['win', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'win', 'win']","['lose', 'win', 'win', 'lose', 'draw', 'lose', 'lose', 'draw', 'draw', 'win', 'win', 'lose', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'win']"
11892,ALAVÉS,VALLADOLID,2020,spanish,0.4370530022871332,0.27103329297829437,0.2919137047345725,"['lose', 'draw', 'win', 'lose', 'draw', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'draw', 'win', 'lose', 'lose']","['draw', 'draw', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose']"
11893,LEVANTE,GRANADA,2020,spanish,0.48541354148483357,0.26967407787264597,0.24491238064252044,"['draw', 'lose', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'draw', 'draw', 'lose', 'win']","['win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'draw', 'lose', 'draw']"
11894,HUESCA,REAL MADRID,2020,spanish,0.31325149739516467,0.2516110232168938,0.4351374793879415,"['lose', 'draw', 'draw', 'draw', 'lose', 'win', 'draw', 'lose', 'lose', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'draw', 'draw', 'draw']","['win', 'win', 'lose', 'win', 'lose', 'win', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'draw', 'win']"
11895,ELCHE,VILLARREAL,2020,spanish,0.30429339802656624,0.25662381429388886,0.43908278767954495,"['lose', 'draw', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'win', 'lose', 'lose']","['draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'draw']"
11896,SEVILLA FC,GETAFE,2020,spanish,0.7134536562573691,0.1879212185008549,0.09862512524177594,"['win', 'win', 'lose', 'win', 'win', 'lose', 'draw', 'win', 'win', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'lose', 'win', 'win', 'lose', 'win']","['win', 'win', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'win', 'draw', 'lose', 'win', 'draw', 'draw', 'lose', 'draw', 'lose', 'win', 'lose', 'draw']"
11897,REAL SOCIEDAD,CÁDIZ CF,2020,spanish,0.6369739488745633,0.2548613713086639,0.10816467981677283,"['draw', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'draw', 'win']","['lose', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'lose', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win']"
11898,ATHLETIC,VALENCIA,2020,spanish,0.3752591898065436,0.302373802160178,0.32236700803327833,"['lose', 'lose', 'win', 'win', 'win', 'lose', 'win', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'draw', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win']","['win', 'draw', 'lose', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'win', 'win', 'lose', 'win']"
11899,OSASUNA,EIBAR,2020,spanish,0.4420533631039299,0.31801913418488803,0.2399275027111821,"['lose', 'win', 'win', 'lose', 'draw', 'lose', 'lose', 'draw', 'draw', 'win', 'win', 'lose', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'win', 'lose']","['draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'lose', 'lose', 'win']"
11900,REAL BETIS,BARCELONA,2020,spanish,0.2641149583242081,0.2682416430888581,0.46764339858693366,"['win', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'lose']","['win', 'win', 'draw', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'lose', 'win', 'win']"
11901,ATLETICO MADRID,CELTA,2020,spanish,0.8071310813134874,0.13322272370949487,0.059646194977017744,"['win', 'win', 'draw', 'win', 'win', 'win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'win', 'win', 'win', 'draw', 'draw']","['win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'win', 'lose', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'draw', 'draw']"
11902,CELTA,ELCHE,2020,spanish,0.5512993614219371,0.2520468151632426,0.19665382341482018,"['win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'win', 'lose', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'draw', 'draw', 'lose']","['lose', 'draw', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'win', 'lose', 'lose', 'win']"
11903,GRANADA,ATLETICO MADRID,2020,spanish,0.2534680097014162,0.27641901695528165,0.47011297334330215,"['win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'win']","['win', 'win', 'draw', 'win', 'win', 'win', 'win', 'win', 'win', 'win', 'win', 'draw', 'lose', 'draw', 'win', 'win', 'win', 'win', 'win', 'draw', 'draw', 'win']"
11904,SEVILLA FC,HUESCA,2020,spanish,0.7360887375992611,0.18476510591365025,0.07914615648708863,"['win', 'win', 'lose', 'win', 'win', 'lose', 'draw', 'win', 'win', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'lose', 'win', 'win', 'lose', 'win', 'draw']","['lose', 'draw', 'draw', 'draw', 'lose', 'win', 'draw', 'lose', 'lose', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'draw', 'draw', 'draw', 'draw']"
11905,EIBAR,VALLADOLID,2020,spanish,0.5320673674724162,0.2858185044468826,0.18211412808070115,"['draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'lose', 'lose', 'win', 'win']","['draw', 'draw', 'lose', 'lose', 'win', 'draw', 'win', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'draw']"
11906,BARCELONA,ALAVÉS,2020,spanish,0.8039788485470114,0.1227236241568519,0.07329752729613667,"['win', 'win', 'draw', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'lose']","['lose', 'draw', 'win', 'lose', 'draw', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'win', 'lose', 'draw', 'lose', 'win', 'win', 'draw', 'win', 'lose', 'lose', 'win']"
11907,GETAFE,REAL SOCIEDAD,2020,spanish,0.10915863241143109,0.1777935037478627,0.7130478638407062,"['win', 'win', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'win', 'draw', 'lose', 'win', 'draw', 'draw', 'lose', 'draw', 'lose', 'win', 'lose', 'draw', 'lose']","['draw', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'draw', 'win', 'win']"
11908,REAL MADRID,VALENCIA,2020,spanish,0.6981016171419506,0.18879597477234586,0.11310240808570347,"['win', 'win', 'lose', 'win', 'lose', 'win', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'draw', 'win', 'win']","['win', 'draw', 'lose', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'win', 'win', 'lose', 'win', 'lose']"
11909,LEVANTE,OSASUNA,2020,spanish,0.512770254897569,0.246618146104569,0.2406115989978619,"['draw', 'lose', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'lose', 'draw', 'win', 'lose', 'lose', 'lose', 'draw', 'draw', 'lose', 'win', 'lose']","['lose', 'win', 'win', 'lose', 'draw', 'lose', 'lose', 'draw', 'draw', 'win', 'win', 'lose', 'lose', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'win', 'lose', 'lose']"
11910,VILLARREAL,REAL BETIS,2020,spanish,0.4830539682693687,0.2749119224494769,0.2420341092811544,"['draw', 'win', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'draw']","['win', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'win']"
11911,CÁDIZ CF,ATHLETIC,2020,spanish,0.4255245455300884,0.32922999359373223,0.2452454608761794,"['lose', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'lose', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'win', 'lose', 'win', 'win', 'win']","['lose', 'lose', 'win', 'win', 'win', 'lose', 'win', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'draw', 'draw', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'lose']"
11912,REAL BETIS,GETAFE,2020,spanish,0.5612895467295522,0.2596706459835241,0.17903980728692376,"['win', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'win', 'draw', 'draw', 'draw', 'win', 'win', 'win', 'lose', 'win', 'lose']","['win', 'win', 'win', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'win', 'draw', 'lose', 'win', 'draw', 'draw', 'lose', 'draw', 'lose', 'win', 'lose', 'draw', 'lose', 'draw']"
11913,ELCHE,EIBAR,2020,spanish,0.44372116185557997,0.2625492982641084,0.29372953988031164,"['lose', 'draw', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'draw', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'win']","['draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'draw', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'win', 'draw', 'lose', 'lose', 'win', 'win', 'draw']"
